place_id,zipcode,place_type,place_name,latitude,longitude,website_url,property_address,map_url,phone,opening_hours
ChIJWSxIc0oc9YgRHjhRbeSS0lk,30336,bakery,Kroger,33.7242892,-84.4991413,https://www.kroger.com/?cid=PDM-KROGER.GMB-LOCAL,"3425 Cascade Rd, Atlanta, GA 30311, USA",https://maps.google.com/?cid=6472397124269062174,(404) 505-8855,"Monday: 6:00 AM  1:00 AM, Tuesday: 6:00 AM  1:00 AM, Wednesday: 6:00 AM  1:00 AM, Thursday: 6:00 AM  1:00 AM, Friday: 6:00 AM  1:00 AM, Saturday: 6:00 AM  1:00 AM, Sunday: 6:00 AM  1:00 AM"
ChIJ-y7akfwY9YgRitRTp5E_JEE,30336,grocery_or_supermarket,Carniceria La Mexicana,33.802272,-84.5687504,,"6200 Mableton Pkwy SW # A, Mableton, GA 30126, USA",https://maps.google.com/?cid=4693946606436996234,(770) 745-5100,
ChIJ91yLETQc9YgRCnydrKtb2ic,30336,department_store,Walmart Supercenter,33.7283007,-84.5079319,http://www.walmart.com/store/3741,"1105 Research Center Atlanta D, Atlanta, GA 30331, USA",https://maps.google.com/?cid=2871708505295649802,(404) 260-6153,"Monday: 6:00 AM  12:00 AM, Tuesday: 6:00 AM  12:00 AM, Wednesday: 6:00 AM  12:00 AM, Thursday: 6:00 AM  12:00 AM, Friday: 6:00 AM  12:00 AM, Saturday: 6:00 AM  12:00 AM, Sunday: 6:00 AM  12:00 AM"
ChIJOTP7gTEc9YgRW9NDPYouWGU,30336,grocery_or_supermarket,Publix Supermarket,33.7248442,-84.5081825,http://www.publix.com/,"sw 30331, 3695 Cascade Rd SW, Atlanta, GA 30331, USA",https://maps.google.com/?cid=7302637967049479003,(404) 505-2870,"Monday: 7:00 AM  10:00 PM, Tuesday: 7:00 AM  10:00 PM, Wednesday: 7:00 AM  10:00 PM, Thursday: 7:00 AM  10:00 PM, Friday: 7:00 AM  10:00 PM, Saturday: 7:00 AM  10:00 PM, Sunday: 7:00 AM  10:00 PM"
ChIJ8WwDFLji9IgRqoe9HReMKEQ,30336,grocery_or_supermarket,African Terminal Market,33.6508607,-84.4498367,,"3827 Main St, Atlanta, GA 30337, USA",https://maps.google.com/?cid=4911329424558622634,(404) 763-0092,
ChIJ16t1kFoi9YgRKGOmQYZ7SOE,30336,grocery_or_supermarket,Food Depot,33.7977966,-84.6406722,http://www.myfooddepot.com/,"3030 Bankhead Hwy, Austell, GA 30168, USA",https://maps.google.com/?cid=16233360673414210344,(770) 944-1839,"Monday: 7:00 AM  10:00 PM, Tuesday: 7:00 AM  10:00 PM, Wednesday: 7:00 AM  10:00 PM, Thursday: 7:00 AM  10:00 PM, Friday: 7:00 AM  10:00 PM, Saturday: 7:00 AM  10:00 PM, Sunday: 7:00 AM  10:00 PM"
ChIJKdr1hHAa9YgR4qda4WUzo3A,30336,grocery_or_supermarket,Goodness Grocery,33.8442228,-84.4910563,http://www.goodnessgrocery.com/,"4500 W Village Pl #1001, Smyrna, GA 30080, USA",https://maps.google.com/?cid=8116387466117294050,(770) 436-8880,"Monday: 9:00 AM  8:00 PM, Tuesday: 9:00 AM  8:00 PM, Wednesday: 9:00 AM  8:00 PM, Thursday: 9:00 AM  8:00 PM, Friday: 9:00 AM  8:00 PM, Saturday: 9:00 AM  8:00 PM, Sunday: Closed"
ChIJPRBk2UMd9YgRlTYgwg0aplU,30336,grocery_or_supermarket,Wayfield Foods Inc,33.6877229,-84.4547178,http://wayfieldfoods.com/,"2020 Headland Dr, Atlanta, GA 30344, USA",https://maps.google.com/?cid=6171648985751631509,(404) 766-0691,"Monday: 7:00 AM  10:00 PM, Tuesday: 7:00 AM  10:00 PM, Wednesday: 7:00 AM  10:00 PM, Thursday: 7:00 AM  10:00 PM, Friday: 7:00 AM  10:00 PM, Saturday: 7:00 AM  10:00 PM, Sunday: 7:00 AM  10:00 PM"
ChIJ8WwDFLji9IgRqoe9HReMKEQ,30337,grocery_or_supermarket,African Terminal Market,33.6508607,-84.4498367,,"3827 Main St, Atlanta, GA 30337, USA",https://maps.google.com/?cid=4911329424558622634,(404) 763-0092,
ChIJhWw0HLji9IgR7rTgQCPlpZI,30337,grocery_or_supermarket,International Supermarket,33.6508856,-84.4498764,,"3827 Main St, College Park, GA 30337, USA",https://maps.google.com/?cid=10567104040269821166,(404) 762-0661,
ChIJ36PlsDzj9IgRerHCMyKlNQo,30337,grocery_or_supermarket,Big G Grocery,33.6158486,-84.4554606,,"2050 Southampton Rd, College Park, GA 30349, USA",https://maps.google.com/?cid=735675680460812666,(770) 907-0290,
ChIJB9i6rq_i9IgRY6cUo_oOyRk,30337,grocery_or_supermarket,Bond Organic Market,33.6632094,-84.4465815,http://bondorganicmarket.com/,"3389 Main St, College Park, GA 30337, USA",https://maps.google.com/?cid=1858032790907692899,(404) 596-8377,"Monday: 8:00 AM  6:00 PM, Tuesday: 8:00 AM  7:00 PM, Wednesday: 8:00 AM  7:00 PM, Thursday: 8:00 AM  7:00 PM, Friday: 8:00 AM  7:00 PM, Saturday: 8:00 AM  7:00 PM, Sunday: Closed"
ChIJ_xPs4a_i9IgRjoN45Ue4YOg,30337,grocery_or_supermarket,"Wayfield Foods, Inc.",33.6608846,-84.448102,http://wayfieldfoods.com/,"3465 Main St, Atlanta, GA 30349, USA",https://maps.google.com/?cid=16744586033495573390,(404) 763-2126,"Monday: 7:00 AM  10:00 PM, Tuesday: 7:00 AM  10:00 PM, Wednesday: 7:00 AM  10:00 PM, Thursday: 7:00 AM  10:00 PM, Friday: 7:00 AM  10:00 PM, Saturday: 7:00 AM  10:00 PM, Sunday: 7:00 AM  10:00 PM"
ChIJFaZ7AQTj9IgRJcvD0vH9tkg,30337,gas_station,Chevron,33.6227695,-84.4749105,http://www.chevronwithtechron.com/,"4875 Old National Hwy, College Park, GA 30337, USA",https://maps.google.com/?cid=5239654431557143333,(404) 761-7453,"Monday: 12:00 AM  11:59 PM, Tuesday: 12:00 AM  11:59 PM, Wednesday: 12:00 AM  11:59 PM, Thursday: 12:00 AM  11:59 PM, Friday: 12:00 AM  11:59 PM, Saturday: 12:00 AM  11:59 PM, Sunday: 12:00 AM  11:59 PM"
ChIJ2Rvot4ri9IgR18JUJsXykJ8,30337,convenience_store,Big A Food Mart,33.6514112,-84.480322,,"2780 Camp Creek Pkwy, Atlanta, GA 30337, USA",https://maps.google.com/?cid=11497956777242444503,(404) 684-0402,
ChIJ6WlsIVb99IgRzGTvwbmU5mA,30337,convenience_store,Discount Grocery,33.671562,-84.4316319,https://groceryoutlet.com/,"3056 Bayard St, East Point, GA 30344, USA",https://maps.google.com/?cid=6982431797828084940,(888) 227-4246,
ChIJgw3aeQLj9IgRrH54GMF2HWQ,30337,convenience_store,Roosevelt Food Mart,33.6282871,-84.4729029,http://www.exxonmobilstations.com/21652-roosevelt-food-mart-college-park,"2549 Roosevelt Hwy, Atlanta, GA 30337, USA",https://maps.google.com/?cid=7214052749828718252,(404) 963-6441,"Monday: Open 24 hours, Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours"
ChIJF1Bdx5_i9IgRTn4Vb2KDm4M,30337,grocery_or_supermarket,Piggly Wiggly,33.670228,-84.4610834,http://www.pigglywiggly.com/,"3100 Washington Rd, East Point, GA 30344, USA",https://maps.google.com/?cid=9483317899152424526,(404) 763-3835,"Monday: 8:00 AM  9:00 PM, Tuesday: 8:00 AM  9:00 PM, Wednesday: 8:00 AM  9:00 PM, Thursday: 8:00 AM  9:00 PM, Friday: 8:00 AM  9:00 PM, Saturday: 8:00 AM  9:00 PM, Sunday: 8:00 AM  8:00 PM"
ChIJKSu9u03i9IgRxa0Q3_LumeQ,30337,grocery_or_supermarket,J & S Best Super Market,33.6330516,-84.4927583,,"4515 Washington Rd, Atlanta, GA 30349, USA",https://maps.google.com/?cid=16472459838976208325,(404) 761-1335,
ChIJQ2WQ17n89IgRnqqC_BzjFhw,30337,grocery_or_supermarket,Wayfield Foods Inc,33.6071118,-84.4442716,http://wayfieldfoods.com/,"5432 Grande River Rd, College Park, GA 30349, USA",https://maps.google.com/?cid=2024054796184627870,(678) 216-0674,"Monday: 8:00 AM  10:00 PM, Tuesday: 8:00 AM  10:00 PM, Wednesday: 8:00 AM  10:00 PM, Thursday: 8:00 AM  10:00 PM, Friday: 8:00 AM  10:00 PM, Saturday: 8:00 AM  9:00 PM, Sunday: 8:00 AM  9:00 PM"
ChIJxUO9yK_i9IgR1lbD8e25PB8,30337,store,Main Street Grocery,33.661972,-84.446815,,"3431 Main St, Atlanta, GA 30337, USA",https://maps.google.com/?cid=2250878345392903894,(678) 705-5986,
ChIJxyDTmrD89IgRgrZH3KFM1JQ,30337,liquor_store,ALDI,33.5964902,-84.4279444,https://www.aldi.us/,"5820 Riverdale Rd, Atlanta, GA 30349, USA",https://maps.google.com/?cid=10724280870745126530,(855) 955-2534,"Monday: 9:00 AM  8:00 PM, Tuesday: 9:00 AM  8:00 PM, Wednesday: 9:00 AM  8:00 PM, Thursday: 9:00 AM  8:00 PM, Friday: 9:00 AM  8:00 PM, Saturday: 9:00 AM  8:00 PM, Sunday: 10:00 AM  7:00 PM"
ChIJmyz4Jbbj9IgRshAuZ21acSU,30337,grocery_or_supermarket,Wayfield Foods Inc,33.6232195,-84.5012779,http://wayfieldfoods.com/,"3435 Roosevelt Hwy, Atlanta, GA 30349, USA",https://maps.google.com/?cid=2698037077700645042,(404) 766-0656,"Monday: 7:00 AM  10:00 PM, Tuesday: 7:00 AM  10:00 PM, Wednesday: 7:00 AM  10:00 PM, Thursday: 7:00 AM  10:00 PM, Friday: 7:00 AM  10:00 PM, Saturday: 7:00 AM  10:00 PM, Sunday: 7:00 AM  10:00 PM"
ChIJoZffS3vj9IgROzSrjpQY2XE,30337,grocery_or_supermarket,Kroger,33.590389,-84.4705348,https://www.kroger.com/?cid=PDM-KROGER.GMB-LOCAL,"6055 Old National Hwy, College Park, GA 30349, USA",https://maps.google.com/?cid=8203615222559880251,(770) 996-4441,"Monday: 6:00 AM  1:00 AM, Tuesday: 6:00 AM  1:00 AM, Wednesday: 6:00 AM  1:00 AM, Thursday: 6:00 AM  1:00 AM, Friday: 6:00 AM  1:00 AM, Saturday: 6:00 AM  1:00 AM, Sunday: 6:00 AM  1:00 AM"
ChIJPRBk2UMd9YgRlTYgwg0aplU,30337,grocery_or_supermarket,Wayfield Foods Inc,33.6877229,-84.4547178,http://wayfieldfoods.com/,"2020 Headland Dr, Atlanta, GA 30344, USA",https://maps.google.com/?cid=6171648985751631509,(404) 766-0691,"Monday: 7:00 AM  10:00 PM, Tuesday: 7:00 AM  10:00 PM, Wednesday: 7:00 AM  10:00 PM, Thursday: 7:00 AM  10:00 PM, Friday: 7:00 AM  10:00 PM, Saturday: 7:00 AM  10:00 PM, Sunday: 7:00 AM  10:00 PM"
ChIJ98UKmpAC9YgRx_FrB4QSp7o,30337,grocery_or_supermarket,Kroger bakery,33.6826787,-84.4092222,https://www.kroger.com/?cid=PDM-KROGER.GMB-LOCAL,"2685 Metropolitan Pkwy SW, Atlanta, GA 30315, USA",https://maps.google.com/?cid=13449739170434773447,(404) 761-7409,"Monday: Open 24 hours, Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours"
ChIJa-Gu1XwQ9YgRwCK8Z9w6PTU,30339,bakery,Publix Super Market at Paces Ferry Center,33.8627229,-84.4785991,http://www.publix.com/,"2451 Cumberland Pkwy SE, Atlanta, GA 30339, USA",https://maps.google.com/?cid=3836287175897129664,(770) 437-7000,"Monday: 7:00 AM  11:00 PM, Tuesday: 7:00 AM  11:00 PM, Wednesday: 7:00 AM  11:00 PM, Thursday: 7:00 AM  11:00 PM, Friday: 7:00 AM  11:00 PM, Saturday: 7:00 AM  11:00 PM, Sunday: 7:00 AM  11:00 PM"
ChIJ41iTYxUQ9YgRFD6NFGwKIAk,30339,grocery_or_supermarket,Kroger,33.8715762,-84.457704,https://www.kroger.com/?cid=PDM-KROGER.GMB-LOCAL,"3300 Cobb Pkwy SE #100, Atlanta, GA 30339, USA",https://maps.google.com/?cid=657537004913638932,(770) 952-0778,"Monday: 6:00 AM  1:00 AM, Tuesday: 6:00 AM  1:00 AM, Wednesday: 6:00 AM  1:00 AM, Thursday: 6:00 AM  1:00 AM, Friday: 6:00 AM  1:00 AM, Saturday: 6:00 AM  1:00 AM, Sunday: 6:00 AM  1:00 AM"
ChIJzdeJft8W9YgRPkxegbwskHk,30339,grocery_or_supermarket,Tomato Japanese Grocery Store,33.9010676,-84.4875364,http://www.tomatostoreus.com/,"2086 Cobb Pkwy SE, Smyrna, GA 30080, USA",https://maps.google.com/?cid=8759550463371529278,(770) 933-0108,"Monday: 10:00 AM  8:00 PM, Tuesday: 10:00 AM  8:00 PM, Wednesday: 10:00 AM  8:00 PM, Thursday: 10:00 AM  8:00 PM, Friday: 10:00 AM  8:00 PM, Saturday: 9:00 AM  8:00 PM, Sunday: 10:00 AM  7:30 PM"
ChIJ9QKGsxoR9YgR1r-OaVkPXxM,30339,grocery_or_supermarket,Punjab Grocery,33.9072017,-84.4892502,,"1869 Cobb Pkwy S # 45, Marietta, GA 30060, USA",https://maps.google.com/?cid=1395851286205611990,(770) 955-3277,"Monday: 11:00 AM  8:30 PM, Tuesday: 11:00 AM  8:30 PM, Wednesday: 11:00 AM  8:30 PM, Thursday: 11:00 AM  8:30 PM, Friday: 11:00 AM  8:30 PM, Saturday: 11:00 AM  8:30 PM, Sunday: 11:00 AM  8:30 PM"
ChIJPSzsMdIR9YgRIMaDbl7IND8,30339,convenience_store,Akers Mill Food Mart,33.8985923,-84.4471004,,"2243 Akers Mill Rd SE, Atlanta, GA 30339, USA",https://maps.google.com/?cid=4554485431085024800,(770) 988-9442,"Monday: 6:00 AM  12:30 AM, Tuesday: 6:00 AM  12:30 AM, Wednesday: 6:00 AM  12:30 AM, Thursday: 6:00 AM  12:30 AM, Friday: 6:00 AM  12:30 AM, Saturday: 7:00 AM  12:00 AM, Sunday: 8:00  11:00 AM"
ChIJMVsJc1oQ9YgR2mcmxi7gc2I,30339,grocery_or_supermarket,Malincho Euro Market & Cafe,33.8840592,-84.47396,http://malincho.com/,"2800 Spring Rd SE, Atlanta, GA 30339, USA",https://maps.google.com/?cid=7094260329536186330,(678) 217-4498,"Monday: 9:00 AM  8:30 PM, Tuesday: 9:00 AM  8:30 PM, Wednesday: 9:00 AM  8:30 PM, Thursday: 9:00 AM  8:30 PM, Friday: 9:00 AM  8:30 PM, Saturday: 9:00 AM  8:30 PM, Sunday: 9:00 AM  7:00 PM"
ChIJ0WyC1kQQ9YgR8cED9C0ucJg,30339,food,Costco Wholesale,33.8805617,-84.4712083,http://www.costco.com/warehouse-locations/cumberland-mall-atlanta-ga-631.html,"2900 Cumberland Mall #631, Atlanta, GA 30339, USA",https://maps.google.com/?cid=10984330266058932721,(770) 431-1700,"Monday: 10:00 AM  8:30 PM, Tuesday: 10:00 AM  8:30 PM, Wednesday: 10:00 AM  8:30 PM, Thursday: 10:00 AM  8:30 PM, Friday: 10:00 AM  8:30 PM, Saturday: 9:30 AM  7:00 PM, Sunday: 10:00 AM  6:00 PM"
ChIJa9N0RCUO9YgRdkdpxHcJxjs,30339,bakery,Publix Super Market at Powers Ferry Village,33.905426,-84.427743,http://www.publix.com/,"6300 Powers Ferry Rd, Sandy Springs, GA 30339-2919, USA",https://maps.google.com/?cid=4307140503627450230,(770) 612-5140,"Monday: 7:00 AM  10:00 PM, Tuesday: 7:00 AM  10:00 PM, Wednesday: 7:00 AM  10:00 PM, Thursday: 7:00 AM  10:00 PM, Friday: 7:00 AM  10:00 PM, Saturday: 7:00 AM  10:00 PM, Sunday: 7:00 AM  10:00 PM"
ChIJJ85yyVkQ9YgRx0HPdmcLJ8w,30339,liquor_store,ALDI,33.8839437,-84.477373,https://www.aldi.us/,"2589 Spring Rd SE, Smyrna, GA 30080, USA",https://maps.google.com/?cid=14710739246831845831,(855) 955-2534,"Monday: 9:00 AM  8:00 PM, Tuesday: 9:00 AM  8:00 PM, Wednesday: 9:00 AM  8:00 PM, Thursday: 9:00 AM  8:00 PM, Friday: 9:00 AM  8:00 PM, Saturday: 9:00 AM  8:00 PM, Sunday: 10:00 AM  7:00 PM"
ChIJidxIYlsQ9YgRZTdKu3Ud_tI,30339,food,GNC,33.8798721,-84.4676771,http://stores.gnc.com/ga/atlanta/254?utm_source=google&utm_medium=distrib&utm_campaign=google-distrib,"1112 Cumberland Mall, Atlanta, GA 30339, USA",https://maps.google.com/?cid=15203621783539955557,(770) 434-0649,"Monday: 10:00 AM  9:00 PM, Tuesday: 10:00 AM  9:00 PM, Wednesday: 10:00 AM  9:00 PM, Thursday: 10:00 AM  9:00 PM, Friday: 10:00 AM  9:00 PM, Saturday: 10:00 AM  9:00 PM, Sunday: 12:00 AM  6:00 PM"
ChIJKdr1hHAa9YgR4qda4WUzo3A,30339,grocery_or_supermarket,Goodness Grocery,33.8442228,-84.4910563,http://www.goodnessgrocery.com/,"4500 W Village Pl #1001, Smyrna, GA 30080, USA",https://maps.google.com/?cid=8116387466117294050,(770) 436-8880,"Monday: 9:00 AM  8:00 PM, Tuesday: 9:00 AM  8:00 PM, Wednesday: 9:00 AM  8:00 PM, Thursday: 9:00 AM  8:00 PM, Friday: 9:00 AM  8:00 PM, Saturday: 9:00 AM  8:00 PM, Sunday: Closed"
ChIJYbDqtHIa9YgRrQn6JFBGqHM,30339,grocery_or_supermarket,Sprouts Farmers Market,33.842338,-84.5012053,https://www.sprouts.com/stores/details/-/store-details/view/store/518,"4330 East-West Connector, Smyrna, GA 30082, USA",https://maps.google.com/?cid=8333988420480797101,(770) 200-7587,"Monday: 7:00 AM  10:00 PM, Tuesday: 7:00 AM  10:00 PM, Wednesday: 7:00 AM  10:00 PM, Thursday: 7:00 AM  10:00 PM, Friday: 7:00 AM  10:00 PM, Saturday: 7:00 AM  10:00 PM, Sunday: 7:00 AM  10:00 PM"
ChIJs31HEpcR9YgR0RbJGogJ22U,30339,grocery_or_supermarket,Unicco Supermarket,33.9213896,-84.4682872,,"1260 Powers Ferry Rd SE, Marietta, GA 30067, USA",https://maps.google.com/?cid=7339470497899943633,(770) 693-1474,"Monday: 9:00 AM  9:00 PM, Tuesday: 9:00 AM  9:00 PM, Wednesday: 9:00 AM  9:00 PM, Thursday: 9:00 AM  9:00 PM, Friday: 9:00 AM  9:00 PM, Saturday: 9:00 AM  9:00 PM, Sunday: 9:00 AM  5:00 PM"
ChIJr3kECA0a9YgRJeGxfwGwsIk,30339,bakery,Publix Super Market at Highland Station,33.8435341,-84.504519,http://www.publix.com/,"4480 S Cobb Dr SE, Smyrna, GA 30080, USA",https://maps.google.com/?cid=9921623499581022501,(770) 434-6225,"Monday: 7:00 AM  10:00 PM, Tuesday: 7:00 AM  10:00 PM, Wednesday: 7:00 AM  10:00 PM, Thursday: 7:00 AM  10:00 PM, Friday: 7:00 AM  10:00 PM, Saturday: 7:00 AM  10:00 PM, Sunday: 7:00 AM  10:00 PM"
ChIJf0XhHPEQ9YgRS0ftb-9Bvdo,30339,grocery_or_supermarket,Nam Dae Mun Farmers Market,33.8822287,-84.4876042,http://www.ndmmarket.com/,"2350 Spring Rd SE, Smyrna, GA 30096, USA",https://maps.google.com/?cid=15761826767497414475,(678) 309-0007,"Monday: 9:00 AM  10:00 PM, Tuesday: 9:00 AM  10:00 PM, Wednesday: 9:00 AM  10:00 PM, Thursday: 9:00 AM  10:00 PM, Friday: 9:00 AM  10:00 PM, Saturday: 9:00 AM  10:00 PM, Sunday: 9:00 AM  9:00 PM"
ChIJO-GVHGMa9YgRy-XFhDi-Rgw,30339,grocery_or_supermarket,Kroger,33.8391055,-84.4821192,https://www.kroger.com/?cid=PDM-KROGER.GMB-LOCAL,"4715 Atlanta Rd, Smyrna, GA 30080, USA",https://maps.google.com/?cid=884603526779889099,(404) 792-6990,"Monday: 6:00 AM  1:00 AM, Tuesday: 6:00 AM  1:00 AM, Wednesday: 6:00 AM  1:00 AM, Thursday: 6:00 AM  1:00 AM, Friday: 6:00 AM  1:00 AM, Saturday: 6:00 AM  1:00 AM, Sunday: 6:00 AM  1:00 AM"
ChIJicJ1MNwQ9YgRmXhxnhegdJ8,30339,grocery_or_supermarket,Cayce Foods Inc,33.8909654,-84.5039525,http://www.caycefoods.com/,"1680 Roswell St SE, Smyrna, GA 30080, USA",https://maps.google.com/?cid=11489984572631906457,(770) 432-6967,"Monday: 8:00 AM  10:00 PM, Tuesday: 8:00 AM  10:00 PM, Wednesday: 8:00 AM  10:00 PM, Thursday: 8:00 AM  10:00 PM, Friday: 8:00 AM  11:00 PM, Saturday: 8:00 AM  11:00 PM, Sunday: 9:00 AM  10:00 PM"
ChIJj5fp05YR9YgRyJ3xsRyv07A,30339,bakery,Publix Super Market at Delk Spectrum SC,33.9229048,-84.466665,http://www.publix.com/,"2900 Delk Rd SE #1150, Marietta, GA 30067-5320, USA",https://maps.google.com/?cid=12741720308540612040,(770) 612-5150,"Monday: 7:00 AM  11:00 PM, Tuesday: 7:00 AM  11:00 PM, Wednesday: 7:00 AM  11:00 PM, Thursday: 7:00 AM  11:00 PM, Friday: 7:00 AM  11:00 PM, Saturday: 7:00 AM  11:00 PM, Sunday: 7:00 AM  11:00 PM"
ChIJZ2FJUpcR9YgRYDuC_phlHvc,30339,grocery_or_supermarket,Kroger,33.9229569,-84.4699083,https://www.kroger.com/?cid=PDM-KROGER.GMB-LOCAL,"1122 Powers Ferry Rd, SE, Marietta, GA 30067, USA",https://maps.google.com/?cid=17806781684448901984,(770) 955-1692,"Monday: Open 24 hours, Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours"
ChIJhafZ4VcF9YgRHzVf3WYwx_c,30339,bakery,Publix Super Market at West Paces Ferry,33.8482787,-84.4278995,http://www.publix.com/,"1250 West Paces Ferry Rd NW, Atlanta, GA 30327, USA",https://maps.google.com/?cid=17854292466092422431,(404) 848-1610,"Monday: 7:00 AM  10:00 PM, Tuesday: 7:00 AM  10:00 PM, Wednesday: 7:00 AM  10:00 PM, Thursday: 7:00 AM  10:00 PM, Friday: 7:00 AM  10:00 PM, Saturday: 7:00 AM  10:00 PM, Sunday: 7:00 AM  10:00 PM"
ChIJU23DZekO9YgRiSbtwDAcKNs,30342,bakery,Publix Super Market at The Prado,33.907168,-84.3792123,http://www.publix.com/,"5630 Roswell Rd, Sandy Springs, GA 30342, USA",https://maps.google.com/?cid=15791903089095419529,(404) 497-9319,"Monday: 7:00 AM  10:00 PM, Tuesday: 7:00 AM  10:00 PM, Wednesday: 7:00 AM  10:00 PM, Thursday: 7:00 AM  10:00 PM, Friday: 7:00 AM  10:00 PM, Saturday: 7:00 AM  10:00 PM, Sunday: 7:00 AM  10:00 PM"
ChIJ3fBfiOwO9YgReOnzvA12uVM,30342,grocery_or_supermarket,La Canasta Grocery Store,33.9113507,-84.3812855,,"178 Northwood Dr, Atlanta, GA 30342, USA",https://maps.google.com/?cid=6032982977216244088,,
ChIJE7j3VREP9YgRiel1VuYEVZk,30342,grocery_or_supermarket,The Fresh Market,33.8744413,-84.3798848,http://www.thefreshmarket.com/directions?store=58,"4405 Roswell Rd, Atlanta, GA 30342, USA",https://maps.google.com/?cid=11048742648162937225,(404) 250-0852,"Monday: 8:00 AM  9:00 PM, Tuesday: 8:00 AM  9:00 PM, Wednesday: 8:00 AM  9:00 PM, Thursday: 8:00 AM  9:00 PM, Friday: 8:00 AM  9:00 PM, Saturday: 8:00 AM  9:00 PM, Sunday: 8:00 AM  9:00 PM"
ChIJs1TmWRcP9YgR5lMLQ45fcts,30342,grocery_or_supermarket,Sprouts Farmers Market,33.8814997,-84.3809168,https://www.sprouts.com/stores/details/-/store-details/view/store/517,"4600 Roswell Road, #A100, Sandy Springs, GA 30342",https://maps.google.com/?cid=15812806306266043366,(678) 954-5294,"Monday: 7:00 AM  10:00 PM, Tuesday: 7:00 AM  10:00 PM, Wednesday: 7:00 AM  10:00 PM, Thursday: 7:00 AM  10:00 PM, Friday: 7:00 AM  10:00 PM, Saturday: 7:00 AM  10:00 PM, Sunday: 7:00 AM  10:00 PM"
ChIJ_yAATRwP9YgR-_XQB_uGA3w,30342,grocery_or_supermarket,Kroger,33.8896159,-84.3832728,https://www.kroger.com/?cid=PDM-KROGER.GMB-LOCAL,"4920 Roswell Rd, Atlanta, GA 30342, USA",https://maps.google.com/?cid=8936134498359244283,(404) 843-3080,"Monday: Open 24 hours, Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours"
ChIJ1XkZlusO9YgR-fEnXcILd20,30342,grocery_or_supermarket,BAKKAL INT'L FOODS,33.9102168,-84.3792036,http://www.bakkalinternational.com/,"5690 Roswell Rd #100, Sandy Springs, GA 30342, USA",https://maps.google.com/?cid=7887786201777172985,(404) 847-9942,"Monday: 10:00 AM  9:30 PM, Tuesday: 10:00 AM  9:30 PM, Wednesday: 10:00 AM  9:30 PM, Thursday: 10:00 AM  9:30 PM, Friday: 10:00 AM  9:30 PM, Saturday: 9:30 AM  10:00 PM, Sunday: 9:30 AM  10:00 PM"
ChIJlVZXhesO9YgRQsD8JydWZck,30342,grocery_or_supermarket,La Canasta,33.9104957,-84.3797519,,"215 Northwood Dr # 1, Atlanta, GA 30342, USA",https://maps.google.com/?cid=14512100100445880386,(404) 250-1522,
ChIJl4VllhQP9YgROkBke5gUCmA,30342,bakery,Publix Super Market at Chastain Square,33.8711158,-84.3790475,http://www.publix.com/,"4279 Roswell Rd NE #300, Atlanta, GA 30342, USA",https://maps.google.com/?cid=6920366422545940538,(404) 843-4353,"Monday: 7:00 AM  10:00 PM, Tuesday: 7:00 AM  10:00 PM, Wednesday: 7:00 AM  10:00 PM, Thursday: 7:00 AM  10:00 PM, Friday: 7:00 AM  10:00 PM, Saturday: 7:00 AM  10:00 PM, Sunday: 7:00 AM  10:00 PM"
ChIJCVebQ2QP9YgRUVtcebUgli0,30342,liquor_store,Savi Provisions,33.8556707,-84.3813129,http://www.saviprovisions.com/,"3655 Roswell Rd Suite 130, Atlanta, GA 30342, USA",https://maps.google.com/?cid=3284848942010620753,(404) 523-2300,"Monday: 7:00 AM  11:00 PM, Tuesday: 7:00 AM  11:00 PM, Wednesday: 7:00 AM  11:00 PM, Thursday: 7:00 AM  11:00 PM, Friday: 7:00 AM  11:45 PM, Saturday: 7:00 AM  11:45 PM, Sunday: 8:00 AM  10:00 PM"
ChIJLbviYuYO9YgR7heq5WX3S-I,30342,liquor_store,Royal Package Store,33.90023,-84.379786,,"5325 Roswell Rd, Atlanta, GA 30342, USA",https://maps.google.com/?cid=16306398892841900014,(404) 693-9160,"Monday: 10:00 AM  10:00 PM, Tuesday: 10:00 AM  10:00 PM, Wednesday: 10:00 AM  10:00 PM, Thursday: 10:00 AM  10:00 PM, Friday: 10:00 AM  11:00 PM, Saturday: 10:00 AM  11:00 PM, Sunday: 12:30  7:00 PM"
ChIJ1UDS1usO9YgRm5mWvF_8_70,30342,gas_station,Roswell Food Mart CITGO,33.9086142,-84.3783448,,"5645 Roswell Rd NE, Sandy Springs, GA 30342, USA",https://maps.google.com/?cid=13690938880345676187,(404) 845-0786,"Monday: Open 24 hours, Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours"
