"place_id","zipcode","place_type","place_name","latitude","longitude","website_url","property_address","map_url","phone","opening_hours"
"ChIJ7aGRZEQE9YgRM0Vkoxe7xY0","30309","school","Primrose School of Midtown at Colony Square","33.78694329999999","-84.38264889999999","http://www.primroseschools.com/schools/midtown-colony-square/?utm_source=google&utm_medium=maplistings&utm_campaign=localmaps","1197 Peachtree St NE #554, Atlanta, GA 30361, USA","https://maps.google.com/?cid=10215777039959737651","(404) 745-9797","Monday: 7:00 AM  7:00 PM, Tuesday: 7:00 AM  7:00 PM, Wednesday: 7:00 AM  7:00 PM, Thursday: 7:00 AM  7:00 PM, Friday: 7:00 AM  7:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJqx0KmfkE9YgRW2c_O-OlYEU","30309","point_of_interest","Wagging Tails Doggie Daycare & Boarding","33.7944198","-84.4000935","http://www.waggingtailsatlanta.com/","376 Trabert Ave NW, Atlanta, GA 30309, USA","https://maps.google.com/?cid=4999177981751420763","(404) 873-0049","Monday: 7:30 AM  7:30 PM, Tuesday: 7:30 AM  7:30 PM, Wednesday: 7:30 AM  7:30 PM, Thursday: 7:30 AM  7:30 PM, Friday: 7:30 AM  7:30 PM, Saturday: 8:00 AM  7:00 PM, Sunday: 8:00 AM  7:00 PM"
"ChIJz83JbBME9YgRRSt_fDXeACE","30309","school","ABC Early Learning Academy","33.77316500000001","-84.37350499999999","http://www.abcearlylearning.com/","420 Ponce De Leon Ave NE, Atlanta, GA 30308, USA","https://maps.google.com/?cid=2378144924554963781","(404) 541-0700","Monday: 5:30 AM  7:00 PM, Tuesday: 5:30 AM  7:00 PM, Wednesday: 5:30 AM  7:00 PM, Thursday: 5:30 AM  7:00 PM, Friday: 5:30 AM  7:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJU71kCWUE9YgR2j0joB176s0","30309","point_of_interest","The Children's Center at All Saints","33.7719866","-84.38795909999999","http://child-care-preschool.brighthorizons.com/GA/Atlanta/allsaints/","644 West Peachtree St NW, Atlanta, GA 30308, USA","https://maps.google.com/?cid=14837807289496452570","(404) 881-3790","Monday: 7:00 AM  7:00 PM, Tuesday: 7:00 AM  7:00 PM, Wednesday: 7:00 AM  7:00 PM, Thursday: 7:00 AM  7:00 PM, Friday: 7:00 AM  7:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJvYzDwPQE9YgRpvGr6c2FfhQ","30309","point_of_interest","R. Kirk Landon Learning Center","33.7824137","-84.4001195","http://child-care-preschool.brighthorizons.com/GA/Atlanta/techhomepark/","1015 Tumlin St NW, Atlanta, GA 30318, USA","https://maps.google.com/?cid=1476764847259251110","(404) 249-1500","Monday: 7:00 AM  6:30 PM, Tuesday: 7:00 AM  6:30 PM, Wednesday: 7:00 AM  6:30 PM, Thursday: 7:00 AM  6:30 PM, Friday: 7:00 AM  6:30 PM, Saturday: Closed, Sunday: Closed"
"ChIJsx8GO3oE9YgRff0_BWD2t6s","30309","point_of_interest","KIDazzle Child Care & Learning Center","33.7652249","-84.3872224","http://www.kidazzle.com/","401 West Peachtree St NW, Atlanta, GA 30308, USA","https://maps.google.com/?cid=12373629393489100157","(404) 331-1600",""
"ChIJpSysbXwE9YgR-0nH47eypwE","30309","point_of_interest","Sheltering Arms Early Education & Family Centers","33.76584750000001","-84.39157759999999","http://www.shelteringarmsforkids.com/","385 Centennial Olympic Park Dr, Atlanta, GA 30313, USA","https://maps.google.com/?cid=119260418018855419","(404) 523-2767","Monday: 8:00 AM  5:00 PM, Tuesday: 8:00 AM  5:00 PM, Wednesday: 8:00 AM  5:00 PM, Thursday: 8:00 AM  5:00 PM, Friday: 8:00 AM  5:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJf1tOShkD9YgRZ6Ualw1L1-4","30310","school","Sylvan Hills Preschool Academy","33.720853","-84.41319","http://childcarecenter.us/georgia/30310_childcare","1243 Allene Ave SW, Atlanta, GA 30310, USA","https://maps.google.com/?cid=17210307022761403751","(404) 758-8888","Monday: 6:30 AM  6:00 PM, Tuesday: 6:30 AM  6:00 PM, Wednesday: 6:30 AM  6:00 PM, Thursday: 6:30 AM  6:00 PM, Friday: 6:30 AM  6:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJJUuTWhUD9YgRyl7oq50HcVI","30310","point_of_interest","Kidazzle Child Care & Learning","33.7367908","-84.41669949999999","http://www.kidazzle.com/","884 York Ave SW, Atlanta, GA 30310, USA","https://maps.google.com/?cid=5940537757253787338","(404) 753-8884",""
"ChIJzcAWLBUD9YgR3sSPBvtohrM","30310","school","KIDazzle Child Care","33.7372005","-84.4150131","http://kidazzle.com/","831 York Ave SW, Atlanta, GA 30310, USA","https://maps.google.com/?cid=12936142407024493790","(404) 753-7537","Monday: 6:30 AM  6:00 PM, Tuesday: 6:30 AM  6:00 PM, Wednesday: 6:30 AM  6:00 PM, Thursday: 6:30 AM  6:00 PM, Friday: 6:30 AM  6:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJ51jClxYD9YgRD5tH99q2aco","30310","point_of_interest","Genesis Early Learning & Child","33.731042","-84.41348669999999","http://www.genesisearlylearningcenter.org/","876 Allene Ave SW, Atlanta, GA 30310, USA","https://maps.google.com/?cid=14585389919783852815","(404) 753-3377",""
"ChIJB4UdGUAD9YgR0p0bFAfVILA","30310","point_of_interest","Angel's Paradise Higher Learning","33.7387891","-84.41800479999999","http://angelsparadisehl.net/","595 Joseph E Lowery Blvd SW, Atlanta, GA 30310, USA","https://maps.google.com/?cid=12691377976308899282","(404) 755-8493",""
"ChIJLWkDX7Mc9YgRKJxVSVflKFA","30310","point_of_interest","Magnificent Day Care Center","33.744247","-84.439386","","404 W Ontario Ave SW, Atlanta, GA 30310, USA","https://maps.google.com/?cid=5776118685157923880","(404) 755-3007",""
"ChIJE_nD-NwC9YgRZw4V-OA2JFY","30310","school","Easter Seals North Georgia","33.7067924","-84.42058089999999","http://www.easterseals.com/northgeorgia/who-we-are/locations/","1757 Melrose Dr SW, Atlanta, GA 30310, USA","https://maps.google.com/?cid=6207146526286089831","(404) 758-7774","Monday: 8:00 AM  4:00 PM, Tuesday: 8:00 AM  4:00 PM, Wednesday: 8:00 AM  4:00 PM, Thursday: 8:00 AM  4:00 PM, Friday: 8:00 AM  4:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJp-7OqKIc9YgRb1ouxW959BY","30310","point_of_interest","Molly World Academy LLC","33.751127","-84.4589409","","2143 M.L.K. Jr Dr NW, Atlanta, GA 30310, USA","https://maps.google.com/?cid=1654080484108294767","(404) 691-4601",""
"ChIJwxeMnMsc9YgRPyRD_XNDVMo","30310","point_of_interest","Metro Atlanta Child Care Services","33.733873","-84.4411609","","1629 Beecher St SW, Atlanta, GA 30310, USA","https://maps.google.com/?cid=14579352059154474047","(404) 755-8696",""
"ChIJf7eotUcD9YgRZlliTUhJs4w","30310","point_of_interest","Daycare Peachkiddz","33.74052499999999","-84.4263299","","1178 Oak St SW, Atlanta, GA 30310, USA","https://maps.google.com/?cid=10138527761025882470","(404) 968-9703",""
"ChIJcXefAMoc9YgRqlJAQ87DsQ0","30310","point_of_interest","A Thru Z Child Care","33.73875489999999","-84.4433755","","1699 Westwood Ave SW, Atlanta, GA 30310, USA","https://maps.google.com/?cid=986785084029817514","(404) 753-9700",""
"ChIJC1akARUD9YgRBdkXNDwpXqE","30310","point_of_interest","Lee's Daycare","33.7350201","-84.4149199","","717 Lee St SW, Atlanta, GA 30310, USA","https://maps.google.com/?cid=11627776626465954053","(678) 705-5604",""
"ChIJeyPLnd0C9YgRYHD_f5GjIcw","30310","school","Sylvan Hills Day Nursery","33.70711449999999","-84.41794139999999","","1750 Sylvan Rd SW, Atlanta, GA 30310, USA","https://maps.google.com/?cid=14709217703281782880","(404) 755-2622","Monday: 7:00 AM  6:00 PM, Tuesday: 7:00 AM  6:00 PM, Wednesday: 7:00 AM  6:00 PM, Thursday: 7:00 AM  6:00 PM, Friday: 7:00 AM  6:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJ9QO4AHQD9YgRqKWWCXLcadc","30310","school","Sheltering Arms Dunbar","33.7417078","-84.4013377","http://www.shelteringarmsforkids.com/ece_locations.html","404 Fulton St SW, Atlanta, GA 30312, USA","https://maps.google.com/?cid=15522179973054375336","(404) 582-9100",""
"ChIJZ8w_B-UC9YgR4HutFkcdhXA","30310","point_of_interest","Visionary Learning Academy","33.7068203","-84.4081266","http://www.visionarylearningacademy.com/","1735 Metropolitan Pkwy SW, Atlanta, GA 30315, USA","https://maps.google.com/?cid=8107918895310797792","(404) 752-5547",""
"ChIJLVOTmcIC9YgRZ6fyS4Pv8c8","30310","point_of_interest","Children's Paradise Academy","33.702442","-84.41784100000001","","1924 Sylvan Rd SW, Atlanta, GA 30310, USA","https://maps.google.com/?cid=14984020782432298855","",""
"ChIJv-Yp2pwD9YgRpy5fIdRTUds","30310","school","Atlanta School of Excellence","33.7466667","-84.393281","http://www.atlschool.com/","180 Memorial Dr SW, Atlanta, GA 30303, USA","https://maps.google.com/?cid=15803504737977839271","(404) 581-9545","Monday: 7:00 AM  6:00 PM, Tuesday: 7:00 AM  6:00 PM, Wednesday: 7:00 AM  6:00 PM, Thursday: 7:00 AM  6:00 PM, Friday: 7:00 AM  6:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJpSysbXwE9YgR-0nH47eypwE","30310","point_of_interest","Sheltering Arms Early Education & Family Centers","33.76584750000001","-84.39157759999999","http://www.shelteringarmsforkids.com/","385 Centennial Olympic Park Dr, Atlanta, GA 30313, USA","https://maps.google.com/?cid=119260418018855419","(404) 523-2767","Monday: 8:00 AM  5:00 PM, Tuesday: 8:00 AM  5:00 PM, Wednesday: 8:00 AM  5:00 PM, Thursday: 8:00 AM  5:00 PM, Friday: 8:00 AM  5:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJsx8GO3oE9YgRff0_BWD2t6s","30310","point_of_interest","KIDazzle Child Care & Learning Center","33.7652249","-84.3872224","http://www.kidazzle.com/","401 West Peachtree St NW, Atlanta, GA 30308, USA","https://maps.google.com/?cid=12373629393489100157","(404) 331-1600",""
"ChIJgUwBjEAd9YgRxqBBM0FmY1k","30310","point_of_interest","Sheltering Arms Early Education","33.6939774","-84.4562619","http://www.shelteringarmsforkids.com/","2257 Mulberry St, East Point, GA 30344, USA","https://maps.google.com/?cid=6441104322288787654","(404) 767-4718",""
"ChIJFUb47hAd9YgRl3NEZbPKwXk","30311","point_of_interest","Kidstop Daycare & Learning Center","33.7043541","-84.4664806","","2395 Campbellton Rd SW, Atlanta, GA 30311, USA","https://maps.google.com/?cid=8773516420941378455","(404) 629-3747",""
"ChIJ_ZnPMpgd9YgRkUFspMkbgEw","30311","point_of_interest","Kid's Time","33.69346","-84.489982","","3089 Campbellton Rd SW, Atlanta, GA 30311, USA","https://maps.google.com/?cid=5512436496762421649","(404) 629-0710",""
"ChIJoTsdwd4c9YgRRkAGULhsoMs","30311","point_of_interest","Samuel L Jones Child Care Center","33.720939","-84.455125","","2080 Cascade Rd SW, Atlanta, GA 30311, USA","https://maps.google.com/?cid=14672847124845445190","(404) 753-0411",""
"ChIJz_NUEyMd9YgR7TlaYekjigs","30311","point_of_interest","Samuel M Nabrit Child Care Center","33.707563","-84.455342","","2035 Campbellton Rd SW, Atlanta, GA 30311, USA","https://maps.google.com/?cid=831516566470932973","(404) 753-0802",""
"ChIJVVrIQjwd9YgRIf503A-dJH4","30311","point_of_interest","Globe's Learning Center Inc","33.7022819","-84.45529470000001","http://www.globeslearningcenteratlantaga.com/","1929 Myrtle Dr SW, Atlanta, GA 30311, USA","https://maps.google.com/?cid=9089562639389228577","(404) 756-9440","Monday: 6:30 AM  6:30 PM, Tuesday: 6:30 AM  6:30 PM, Wednesday: 6:30 AM  6:30 PM, Thursday: 6:30 AM  6:30 PM, Friday: 6:30 AM  6:30 PM, Saturday: Closed, Sunday: Closed"
"ChIJ4RdDXHsc9YgRD4udz1P4XHg","30311","point_of_interest","Le Le's Learning Academy","33.7525424","-84.48563759999999","","3024 M.L.K. Jr Dr NW, Atlanta, GA 30311, USA","https://maps.google.com/?cid=8673080021257915151","(404) 696-5245",""
"ChIJreAFzi0d9YgRRX2xbdiMhfQ","30311","point_of_interest","Love Bug Learning Center","33.707666","-84.44343239999999","","1740 Stanton Rd SW, Atlanta, GA 30311, USA","https://maps.google.com/?cid=17619643978338106693","(404) 768-3398",""
"ChIJATz3_-Ic9YgRl6a_fjzTZkI","30311","school","Hillside Learning Center","33.7201748","-84.46730769999999","","2450 Cascade Rd SW, Atlanta, GA 30311, USA","https://maps.google.com/?cid=4784743910905718423","(404) 755-2315",""
"ChIJi9M_RxAd9YgRwHvZKj3Dqbw","30311","point_of_interest","24 7 Child Care Services","33.7046756","-84.46808999999999","","1856 Wells Dr SW, Atlanta, GA 30311, USA","https://maps.google.com/?cid=13594611617673870272","",""
"ChIJURInRjsd9YgR-pMXyzdqqYY","30311","point_of_interest","Inspiration Station Academy","33.7052531","-84.45272949999999","http://isacares.org/","1965 Plaza Ln SW, Atlanta, GA 30311, USA","https://maps.google.com/?cid=9703403660009509882","(678) 705-8119",""
"ChIJ1WxV1Zgd9YgRmR5mj7uLRTU","30311","point_of_interest","Doctor Daycare","33.6935883","-84.48589079999999","","2264 Childress Dr SW, Atlanta, GA 30311, USA","https://maps.google.com/?cid=3838627895084195481","(404) 344-4730",""
"ChIJ30wKPl0c9YgRlAn4eg4WLRc","30311","point_of_interest","Trinity Ame Early Learning Center","33.7390065","-84.489434","http://www.trinityamechurch.com/ELC.html","604 Lynhurst Dr SW, Atlanta, GA 30311, USA","https://maps.google.com/?cid=1670015288272750996","(404) 696-3490",""
"ChIJ9aOumeMc9YgRDSUtve6O0Qs","30311","school","CHI Montessori Academy","33.7218331","-84.46662599999999","http://chimontessori.org/","2407 Cascade Rd, Atlanta, GA 30311, USA","https://maps.google.com/?cid=851618960576947469","(678) 515-8368","Monday: 7:00 AM  6:00 PM, Tuesday: 7:00 AM  6:00 PM, Wednesday: 7:00 AM  6:00 PM, Thursday: 7:00 AM  6:00 PM, Friday: 7:00 AM  6:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJNegWXjMc9YgRaUduJD9y4I0","30311","school","Kids R Kids","33.72058","-84.506749","http://krkcascade.com/","1224 Utoy Springs Rd SW, Atlanta, GA 30331, USA","https://maps.google.com/?cid=10223296769650739049","(404) 629-5437","Monday: 6:30 AM  6:30 PM, Tuesday: 6:30 AM  6:30 PM, Wednesday: 6:30 AM  6:30 PM, Thursday: 6:30 AM  6:30 PM, Friday: 6:30 AM  6:30 PM, Saturday: Closed, Sunday: Closed"
"ChIJbRsBsHkc9YgRNCmlr8o1mCE","30311","point_of_interest","Hixon's Day Care & Early Learning","33.759545","-84.488799","","146 Stratford Dr NW, Atlanta, GA 30311, USA","https://maps.google.com/?cid=2420743944358144308","(404) 691-1443",""
"ChIJScTSFqkd9YgRfeoa_WBxsdw","30311","point_of_interest","Happy Times Child Care","33.7108548","-84.4833395","","1643 Harbin Rd SW, Atlanta, GA 30311, USA","https://maps.google.com/?cid=15902616420599130749","(404) 346-1310","Monday: 7:00 AM  6:30 PM, Tuesday: 7:00 AM  6:30 PM, Wednesday: 7:00 AM  6:30 PM, Thursday: 7:00 AM  6:30 PM, Friday: 7:00 AM  6:30 PM, Saturday: Closed, Sunday: Closed"
"ChIJM3LO3A4d9YgR_YHftPI1RjE","30311","school","Sesame Seed Preschool","33.7030427","-84.4739824","","2605 Campbellton Rd SW, Atlanta, GA 30311, USA","https://maps.google.com/?cid=3550584672761119229","(404) 344-8738",""
"ChIJp-7OqKIc9YgRb1ouxW959BY","30311","point_of_interest","Molly World Academy LLC","33.751127","-84.4589409","","2143 M.L.K. Jr Dr NW, Atlanta, GA 30310, USA","https://maps.google.com/?cid=1654080484108294767","(404) 691-4601",""
"ChIJgUwBjEAd9YgRxqBBM0FmY1k","30311","point_of_interest","Sheltering Arms Early Education","33.6939774","-84.4562619","http://www.shelteringarmsforkids.com/","2257 Mulberry St, East Point, GA 30344, USA","https://maps.google.com/?cid=6441104322288787654","(404) 767-4718",""
"ChIJ2eRb1BYd9YgR2XujMGXTEVQ","30311","point_of_interest","Murphy's Child Care","33.703186","-84.464332","","2328 Campbellton Rd SW, Atlanta, GA 30311, USA","https://maps.google.com/?cid=6057855405351205849","(404) 346-7022",""
"ChIJ9QO4AHQD9YgRqKWWCXLcadc","30312","school","Sheltering Arms Dunbar","33.7417078","-84.4013377","http://www.shelteringarmsforkids.com/ece_locations.html","404 Fulton St SW, Atlanta, GA 30312, USA","https://maps.google.com/?cid=15522179973054375336","(404) 582-9100",""
"ChIJ3eTT85MD9YgRAYei_4CUwSg","30312","point_of_interest","Loving Arms Child Development Center","33.7419001","-84.37937020000001","","469 Hill St SE, Atlanta, GA 30312, USA","https://maps.google.com/?cid=2936791713787840257","(404) 688-9455",""
"ChIJpVRWDpID9YgRQ3Ejp8QyKzw","30312","point_of_interest","Sarita's Playpen","33.7464195","-84.3795355","","303 Hill St SE, Atlanta, GA 30312, USA","https://maps.google.com/?cid=4335614886473331011","(404) 588-9408",""
"ChIJD9hE6pUD9YgRyPacuyleUSw","30312","school","Urban Explorers Preschool","33.73702929999999","-84.37939159999999","http://www.ueps.org/","250 Georgia Ave #103, Atlanta, GA 30312, USA","https://maps.google.com/?cid=3193437144116688584","(404) 681-2555","Monday: 8:30 AM  5:00 PM, Tuesday: 8:30 AM  5:00 PM, Wednesday: 8:30 AM  5:00 PM, Thursday: 8:30 AM  5:00 PM, Friday: 8:30 AM  5:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJsx8GO3oE9YgRff0_BWD2t6s","30312","point_of_interest","KIDazzle Child Care & Learning Center","33.7652249","-84.3872224","http://www.kidazzle.com/","401 West Peachtree St NW, Atlanta, GA 30308, USA","https://maps.google.com/?cid=12373629393489100157","(404) 331-1600",""
"ChIJv-Yp2pwD9YgRpy5fIdRTUds","30312","school","Atlanta School of Excellence","33.7466667","-84.393281","http://www.atlschool.com/","180 Memorial Dr SW, Atlanta, GA 30303, USA","https://maps.google.com/?cid=15803504737977839271","(404) 581-9545","Monday: 7:00 AM  6:00 PM, Tuesday: 7:00 AM  6:00 PM, Wednesday: 7:00 AM  6:00 PM, Thursday: 7:00 AM  6:00 PM, Friday: 7:00 AM  6:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJdcmH5fQD9YgRe0T72UpUqX8","30312","point_of_interest","Ebenezer Adult Day Rehab Program","33.7544076","-84.3729867","","444 Edgewood Ave NE, Atlanta, GA 30312, USA","https://maps.google.com/?cid=9198976394342384763","(404) 524-1023",""
"ChIJEdUnyhME9YgRU4tX1jQD1JI","30312","point_of_interest","Kids Academy & Early Learning Center","33.7719285","-84.37125109999999","","637 Boulevard NE, Atlanta, GA 30308, USA","https://maps.google.com/?cid=10580084950069381971","(404) 872-0848","Monday: 6:00 AM  7:00 PM, Tuesday: 6:00 AM  7:00 PM, Wednesday: 6:00 AM  7:00 PM, Thursday: 6:00 AM  7:00 PM, Friday: 6:00 AM  7:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJU71kCWUE9YgR2j0joB176s0","30312","point_of_interest","The Children's Center at All Saints","33.7719866","-84.38795909999999","http://child-care-preschool.brighthorizons.com/GA/Atlanta/allsaints/","644 West Peachtree St NW, Atlanta, GA 30308, USA","https://maps.google.com/?cid=14837807289496452570","(404) 881-3790","Monday: 7:00 AM  7:00 PM, Tuesday: 7:00 AM  7:00 PM, Wednesday: 7:00 AM  7:00 PM, Thursday: 7:00 AM  7:00 PM, Friday: 7:00 AM  7:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJz83JbBME9YgRRSt_fDXeACE","30312","school","ABC Early Learning Academy","33.77316500000001","-84.37350499999999","http://www.abcearlylearning.com/","420 Ponce De Leon Ave NE, Atlanta, GA 30308, USA","https://maps.google.com/?cid=2378144924554963781","(404) 541-0700","Monday: 5:30 AM  7:00 PM, Tuesday: 5:30 AM  7:00 PM, Wednesday: 5:30 AM  7:00 PM, Thursday: 5:30 AM  7:00 PM, Friday: 5:30 AM  7:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJxVMIK1EB9YgRLe350RzJKOg","30312","point_of_interest","Dorothy Arkwright Nursery","33.7486065","-84.34882069999999","http://www.shelteringarmsforkids.com/","1192 Arkwright Pl SE, Atlanta, GA 30317, USA","https://maps.google.com/?cid=16728841941486791981","(404) 527-7490",""
"ChIJzcAWLBUD9YgR3sSPBvtohrM","30312","school","KIDazzle Child Care","33.7372005","-84.4150131","http://kidazzle.com/","831 York Ave SW, Atlanta, GA 30310, USA","https://maps.google.com/?cid=12936142407024493790","(404) 753-7537","Monday: 6:30 AM  6:00 PM, Tuesday: 6:30 AM  6:00 PM, Wednesday: 6:30 AM  6:00 PM, Thursday: 6:30 AM  6:00 PM, Friday: 6:30 AM  6:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJpSysbXwE9YgR-0nH47eypwE","30312","point_of_interest","Sheltering Arms Early Education & Family Centers","33.76584750000001","-84.39157759999999","http://www.shelteringarmsforkids.com/","385 Centennial Olympic Park Dr, Atlanta, GA 30313, USA","https://maps.google.com/?cid=119260418018855419","(404) 523-2767","Monday: 8:00 AM  5:00 PM, Tuesday: 8:00 AM  5:00 PM, Wednesday: 8:00 AM  5:00 PM, Thursday: 8:00 AM  5:00 PM, Friday: 8:00 AM  5:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJf1tOShkD9YgRZ6Ualw1L1-4","30312","school","Sylvan Hills Preschool Academy","33.720853","-84.41319","http://childcarecenter.us/georgia/30310_childcare","1243 Allene Ave SW, Atlanta, GA 30310, USA","https://maps.google.com/?cid=17210307022761403751","(404) 758-8888","Monday: 6:30 AM  6:00 PM, Tuesday: 6:30 AM  6:00 PM, Wednesday: 6:30 AM  6:00 PM, Thursday: 6:30 AM  6:00 PM, Friday: 6:30 AM  6:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJpSysbXwE9YgR-0nH47eypwE","30313","point_of_interest","Sheltering Arms Early Education & Family Centers","33.76584750000001","-84.39157759999999","http://www.shelteringarmsforkids.com/","385 Centennial Olympic Park Dr, Atlanta, GA 30313, USA","https://maps.google.com/?cid=119260418018855419","(404) 523-2767","Monday: 8:00 AM  5:00 PM, Tuesday: 8:00 AM  5:00 PM, Wednesday: 8:00 AM  5:00 PM, Thursday: 8:00 AM  5:00 PM, Friday: 8:00 AM  5:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJsx8GO3oE9YgRff0_BWD2t6s","30313","point_of_interest","KIDazzle Child Care & Learning Center","33.7652249","-84.3872224","http://www.kidazzle.com/","401 West Peachtree St NW, Atlanta, GA 30308, USA","https://maps.google.com/?cid=12373629393489100157","(404) 331-1600",""
"ChIJb2Hw9IgD9YgRO2oo6WE-MPc","30313","point_of_interest","The Lanette L. Suttles Child Development Center","33.7536517","-84.3848574","http://cdp.education.gsu.edu/","30 Courtland Street Southeast,G-17, Atlanta, GA 30303, USA","https://maps.google.com/?cid=17811805116494801467","(404) 413-8460",""
"ChIJU71kCWUE9YgR2j0joB176s0","30313","point_of_interest","The Children's Center at All Saints","33.7719866","-84.38795909999999","http://child-care-preschool.brighthorizons.com/GA/Atlanta/allsaints/","644 West Peachtree St NW, Atlanta, GA 30308, USA","https://maps.google.com/?cid=14837807289496452570","(404) 881-3790","Monday: 7:00 AM  7:00 PM, Tuesday: 7:00 AM  7:00 PM, Wednesday: 7:00 AM  7:00 PM, Thursday: 7:00 AM  7:00 PM, Friday: 7:00 AM  7:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJa_eISFwE9YgRmr0t6ChC1IU","30313","school","The Goddard School","33.7841317","-84.3895823","http://www.goddardschool.com/Atlanta-IIGA?utm_source=google&utm_medium=business_listings&utm_campaign=school&utm_content=main_button","1080 Spring St NW, Atlanta, GA 30309, USA","https://maps.google.com/?cid=9643405445568511386","(404) 541-1936","Monday: 7:00 AM  6:00 PM, Tuesday: 7:00 AM  6:00 PM, Wednesday: 7:00 AM  6:00 PM, Thursday: 7:00 AM  6:00 PM, Friday: 7:00 AM  6:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJp60jL3AE9YgRuu8urM6IFjU","30313","point_of_interest","Beacon of Hope Learning Center","33.768995","-84.38363790000001","http://renaissancelearningctr.org/","120 Renaissance Pkwy NE, Atlanta, GA 30308, USA","https://maps.google.com/?cid=3825395354731212730","(404) 876-1779",""
"ChIJvYzDwPQE9YgRpvGr6c2FfhQ","30313","point_of_interest","R. Kirk Landon Learning Center","33.7824137","-84.4001195","http://child-care-preschool.brighthorizons.com/GA/Atlanta/techhomepark/","1015 Tumlin St NW, Atlanta, GA 30318, USA","https://maps.google.com/?cid=1476764847259251110","(404) 249-1500","Monday: 7:00 AM  6:30 PM, Tuesday: 7:00 AM  6:30 PM, Wednesday: 7:00 AM  6:30 PM, Thursday: 7:00 AM  6:30 PM, Friday: 7:00 AM  6:30 PM, Saturday: Closed, Sunday: Closed"
"ChIJv-Yp2pwD9YgRpy5fIdRTUds","30313","school","Atlanta School of Excellence","33.7466667","-84.393281","http://www.atlschool.com/","180 Memorial Dr SW, Atlanta, GA 30303, USA","https://maps.google.com/?cid=15803504737977839271","(404) 581-9545","Monday: 7:00 AM  6:00 PM, Tuesday: 7:00 AM  6:00 PM, Wednesday: 7:00 AM  6:00 PM, Thursday: 7:00 AM  6:00 PM, Friday: 7:00 AM  6:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJe2g0-1wE9YgR_laflZPi-A4","30313","point_of_interest","The Children's Campus at Alston & Bird","33.7839129","-84.387525","http://child-care-preschool.brighthorizons.com/GA/Atlanta/abcampus/Our-Center/","1073 West Peachtree St NW, Atlanta, GA 30309, USA","https://maps.google.com/?cid=1078861234253551358","(404) 685-9630","Monday: 7:00 AM  7:00 PM, Tuesday: 7:00 AM  7:00 PM, Wednesday: 7:00 AM  7:00 PM, Thursday: 7:00 AM  7:00 PM, Friday: 7:00 AM  7:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJQx-1X2gE9YgRCg-kSLpVMWU","30313","point_of_interest","Professional Family Consultants, LLC","33.7590077","-84.38729640000001","http://www.professionalfamilyconsultants.com/","191 Peachtree St NE #2900, Atlanta, GA 30303, USA","https://maps.google.com/?cid=7291703530260533002","(404) 919-6626","Monday: 9:00 AM  5:00 PM, Tuesday: 9:00 AM  5:00 PM, Wednesday: 9:00 AM  5:00 PM, Thursday: 9:00 AM  5:00 PM, Friday: 9:00 AM  5:00 PM, Saturday: 9:00 AM  5:00 PM, Sunday: 9:00 AM  5:00 PM"
"ChIJ9QO4AHQD9YgRqKWWCXLcadc","30313","school","Sheltering Arms Dunbar","33.7417078","-84.4013377","http://www.shelteringarmsforkids.com/ece_locations.html","404 Fulton St SW, Atlanta, GA 30312, USA","https://maps.google.com/?cid=15522179973054375336","(404) 582-9100",""
"ChIJAcLk_4MD9YgRgMX8MymIYs8","30313","school","Atlanta Federal Center Child","33.75295649999999","-84.3910942","http://child-care-preschool.brighthorizons.com/GA/Atlanta/afc","100 Lower Alabama Street, Atlanta, GA 30303, USA","https://maps.google.com/?cid=14943656224115967360","(404) 562-0158",""
"ChIJ_____4YD9YgRcE5h5ogkLyA","30313","point_of_interest","Guardian Child Care Services","33.75336179999999","-84.39088389999999","http://max.gacaps.com/","34 Peachtree St SW #2400, Atlanta, GA 30303, USA","https://maps.google.com/?cid=2319112503518383728","(877) 755-6522",""
