place_id,zipcode,place_type,place_name,latitude,longitude,website_url,property_address,map_url,phone
ChIJmxVsUUYW9YgRz_5DlgsJZXc,30328,local_government_office,DMV,33.914583,-84.5811096,http://local.dmv.org/georgia/cobb-county/marietta/1605-county-services-pkwy./dmv-office-locations.php,"1605 County Services Pkwy, Marietta, GA 30008, USA",https://maps.google.com/?cid=8603292608531529423,(678) 413-8400
ChIJfyTLgIAA9YgResfXdhzygxE,30328,local_government_office,DDS,33.7087634,-84.2748457,http://www.dds.ga.gov/,"2801 Candler Rd #82, Decatur, GA 30034, USA",https://maps.google.com/?cid=1262118524660729722,(678) 413-8400
ChIJIxjc01eh9YgR86D4kGL3ADg,30328,school,Dds,33.9356838,-84.1864594,,"3007, 2211 Beaver Ruin Rd, Norcross, GA 30071, USA",https://maps.google.com/?cid=4035497268835033331,
ChIJfyTLgIAA9YgRDB3UgkpsmpQ,30328,local_government_office,Georgia Department of Driver Services,33.7087634,-84.2748457,http://www.dds.ga.gov/locations/dllocations.aspx?csc=52,"2801 Candler Rd #82, Decatur, GA 30034, USA",https://maps.google.com/?cid=10707990131305094412,(678) 413-8400
ChIJE2wD9YRA9YgR5JIgw9YmXr4,30328,local_government_office,Department of Driver Services,34.0444118,-84.6559063,http://www.dds.ga.gov/locations/dllocations.aspx?csc=86,"3690 Old 41 Hwy NW, Kennesaw, GA 30144, USA",https://maps.google.com/?cid=13717444218855658212,(678) 413-8400
ChIJDeNyEoUD9YgRgxonXHgh2qI,30328,local_government_office,Secretary of State,33.7489246,-84.3880582,https://ecorp.sos.ga.gov/,"214 Capitol Ave SW, Atlanta, GA 30334, USA",https://maps.google.com/?cid=11734728579893107331,(404) 656-2881
ChIJbfq0hrmx9YgRzvVUmu0a1Ik,30328,local_government_office,Georgia Department of Driver Services,33.7757173,-84.0751805,http://www.dds.ga.gov/,"8040 Rockbridge Rd SW, Lithonia, GA 30058, USA",https://maps.google.com/?cid=9931592686057616846,(770) 484-3850
ChIJGaCxXfn89IgR8hvoTUCY2ZU,30328,local_government_office,Department of Driver Services,33.6172444,-84.4015289,http://www.dds.ga.gov/locations/dllocations.aspx?csc=59,"5036 GA-85, Forest Park, GA 30297, USA",https://maps.google.com/?cid=10797828983549860850,(404) 669-3961
ChIJxVumBHuF9YgRUuSQ9t4FIOU,30328,local_government_office,Georgia Department of Driver's Services,34.2252441,-84.1088623,http://www.dds.ga.gov/locations/index.aspx,"400 Aquatic Cir, Cumming, GA 30040, USA",https://maps.google.com/?cid=16510202689117807698,(678) 413-8400
ChIJWXnJjE_w9IgRjSmdriHLElI,30328,local_government_office,State of Georgia Department of Driver Services,33.4576981,-84.4081588,http://www.dds.ga.gov/locations/dllocations.aspx?csc=87,"278 McElroy Rd, Fayetteville, GA 30214, USA",https://maps.google.com/?cid=5914012606214777229,(678) 413-8400
ChIJZ7dEwYDF9YgRRrhO8IrVDoY,30328,local_government_office,Georgia Department of Driver Services,33.8215904,-83.8091651,http://www.dds.ga.gov/locations/dllocations.aspx?csc=65,"1010 Heritage Pkwy, Between, GA 30655, USA",https://maps.google.com/?cid=9659893043470186566,(678) 413-8400
ChIJ9eoTHncD9YgRUmN5RJQeFVM,30331,local_government_office,Georgia Department of Driver Services,33.7451722,-84.3999439,http://www.dds.ga.gov/,"400 Whitehall Street SW, Atlanta, GA 30303, USA",https://maps.google.com/?cid=5986724901811741522,(404) 463-0303
ChIJGaCxXfn89IgR8hvoTUCY2ZU,30331,local_government_office,Department of Driver Services,33.6172444,-84.4015289,http://www.dds.ga.gov/locations/dllocations.aspx?csc=59,"5036 GA-85, Forest Park, GA 30297, USA",https://maps.google.com/?cid=10797828983549860850,(404) 669-3961
ChIJNTQoLdgD9YgR_fOiKQIhXX8,30331,local_government_office,Commercial Drivers License,33.7259656,-84.3557922,http://www.dds.ga.gov/commercial/,"959 E Confederate Ave SE, Atlanta, GA 30316, USA",https://maps.google.com/?cid=9177527908823135229,(678) 413-8400
ChIJmxVsUUYW9YgRaKBzlWsusZQ,30331,local_government_office,Georgia Department of Driver Services,33.9138554,-84.5814758,http://www.dds.ga.gov/locations/dllocations.aspx?csc=56,"1605 County Services Pkwy, Marietta, GA 30008, USA",https://maps.google.com/?cid=10714396028094881896,(678) 413-8400
ChIJfyTLgIAA9YgResfXdhzygxE,30331,local_government_office,DDS,33.7087634,-84.2748457,http://www.dds.ga.gov/,"2801 Candler Rd #82, Decatur, GA 30034, USA",https://maps.google.com/?cid=1262118524660729722,(678) 413-8400
ChIJfyTLgIAA9YgRDB3UgkpsmpQ,30331,local_government_office,Georgia Department of Driver Services,33.7087634,-84.2748457,http://www.dds.ga.gov/locations/dllocations.aspx?csc=52,"2801 Candler Rd #82, Decatur, GA 30034, USA",https://maps.google.com/?cid=10707990131305094412,(678) 413-8400
ChIJWXnJjE_w9IgRjSmdriHLElI,30331,local_government_office,State of Georgia Department of Driver Services,33.4576981,-84.4081588,http://www.dds.ga.gov/locations/dllocations.aspx?csc=87,"278 McElroy Rd, Fayetteville, GA 30214, USA",https://maps.google.com/?cid=5914012606214777229,(678) 413-8400
ChIJmxVsUUYW9YgRz_5DlgsJZXc,30331,local_government_office,DMV,33.914583,-84.5811096,http://local.dmv.org/georgia/cobb-county/marietta/1605-county-services-pkwy./dmv-office-locations.php,"1605 County Services Pkwy, Marietta, GA 30008, USA",https://maps.google.com/?cid=8603292608531529423,(678) 413-8400
ChIJDeNyEoUD9YgRgxonXHgh2qI,30331,local_government_office,Secretary of State,33.7489246,-84.3880582,https://ecorp.sos.ga.gov/,"214 Capitol Ave SW, Atlanta, GA 30334, USA",https://maps.google.com/?cid=11734728579893107331,(404) 656-2881
ChIJ0cItyGIL9YgRwb0SGrsnimk,30331,local_government_office,Georgia Department of Driver Services,33.9915658,-84.3534965,http://www.dds.ga.gov/,"8610 Roswell Rd #710, Atlanta, GA 30350, USA",https://maps.google.com/?cid=7604934605318307265,(678) 413-8400
ChIJE2wD9YRA9YgR5JIgw9YmXr4,30331,local_government_office,Department of Driver Services,34.0444118,-84.6559063,http://www.dds.ga.gov/locations/dllocations.aspx?csc=86,"3690 Old 41 Hwy NW, Kennesaw, GA 30144, USA",https://maps.google.com/?cid=13717444218855658212,(678) 413-8400
ChIJa6OQx1eh9YgRuurbWtvqSdo,30331,local_government_office,Georgia Department of Driver Services,33.9358339,-84.1860176,http://www.dds.ga.gov/locations/dllocations.aspx?csc=64,"2211 Beaver Ruin Rd, Norcross, GA 30071, USA",https://maps.google.com/?cid=15729361401411267258,(678) 413-8400
ChIJbfq0hrmx9YgRzvVUmu0a1Ik,30331,local_government_office,Georgia Department of Driver Services,33.7757173,-84.0751805,http://www.dds.ga.gov/,"8040 Rockbridge Rd SW, Lithonia, GA 30058, USA",https://maps.google.com/?cid=9931592686057616846,(770) 484-3850
ChIJn0FyHpzI9IgRICL766RWx6E,30331,local_government_office,Georgia Department of Driver Services,33.3902886,-84.7775386,http://www.dds.ga.gov/locations/dllocations.aspx?csc=24,"128 Bullsboro Dr, Newnan, GA 30263, USA",https://maps.google.com/?cid=11657381426805547552,(770) 254-7203
ChIJxVumBHuF9YgRUuSQ9t4FIOU,30331,local_government_office,Georgia Department of Driver's Services,34.2252441,-84.1088623,http://www.dds.ga.gov/locations/index.aspx,"400 Aquatic Cir, Cumming, GA 30040, USA",https://maps.google.com/?cid=16510202689117807698,(678) 413-8400
ChIJZ7dEwYDF9YgRRrhO8IrVDoY,30331,local_government_office,Georgia Department of Driver Services,33.8215904,-83.8091651,http://www.dds.ga.gov/locations/dllocations.aspx?csc=65,"1010 Heritage Pkwy, Between, GA 30655, USA",https://maps.google.com/?cid=9659893043470186566,(678) 413-8400
ChIJ3RUQMRmkiogRuw53vFEFwQI,30331,local_government_office,Georgia Department of Driver Services,34.3189366,-85.1709532,http://www.dds.ga.gov/locations/dllocations.aspx?csc=38,"3390 Martha Berry Hwy, Rome, GA 30165, USA",https://maps.google.com/?cid=198445707193421499,(706) 295-6032
ChIJ2b4Vt_E09IgR7cndYtw92dc,30331,local_government_office,Motor Vehicle Safety Department,33.610228,-83.8759524,http://www.dds.ga.gov/,"8134 Geiger St NW, Covington, GA 30014, USA",https://maps.google.com/?cid=15553530804861520365,(770) 784-3195
ChIJTQO04e0ui4gR8rCdsbeR1_o,30331,local_government_office,Georgia Department Of Driver Services,33.5759688,-85.0492264,http://www.dds.ga.gov/locations/dllocations.aspx?csc=4,"512 Old Newnan Rd, Carrollton, GA 30117, USA",https://maps.google.com/?cid=18075075847619719410,(770) 836-4603
ChIJYdlwTd-09YgRyFRywPM1m1Y,30331,local_government_office,Georgia Department of Driver Services,33.6666764,-83.9755819,http://dds.ga.gov/,"2206 Eastview Pkwy NE, Conyers, GA 30013, USA",https://maps.google.com/?cid=6240641029673997512,(678) 413-8400
ChIJ9eoTHncD9YgRUmN5RJQeFVM,30332,local_government_office,Georgia Department of Driver Services,33.7451722,-84.3999439,http://www.dds.ga.gov/,"400 Whitehall Street SW, Atlanta, GA 30303, USA",https://maps.google.com/?cid=5986724901811741522,(404) 463-0303
ChIJNTQoLdgD9YgR_fOiKQIhXX8,30332,local_government_office,Commercial Drivers License,33.7259656,-84.3557922,http://www.dds.ga.gov/commercial/,"959 E Confederate Ave SE, Atlanta, GA 30316, USA",https://maps.google.com/?cid=9177527908823135229,(678) 413-8400
ChIJfyTLgIAA9YgResfXdhzygxE,30332,local_government_office,DDS,33.7087634,-84.2748457,http://www.dds.ga.gov/,"2801 Candler Rd #82, Decatur, GA 30034, USA",https://maps.google.com/?cid=1262118524660729722,(678) 413-8400
ChIJfyTLgIAA9YgRDB3UgkpsmpQ,30332,local_government_office,Georgia Department of Driver Services,33.7087634,-84.2748457,http://www.dds.ga.gov/locations/dllocations.aspx?csc=52,"2801 Candler Rd #82, Decatur, GA 30034, USA",https://maps.google.com/?cid=10707990131305094412,(678) 413-8400
ChIJGaCxXfn89IgR8hvoTUCY2ZU,30332,local_government_office,Department of Driver Services,33.6172444,-84.4015289,http://www.dds.ga.gov/locations/dllocations.aspx?csc=59,"5036 GA-85, Forest Park, GA 30297, USA",https://maps.google.com/?cid=10797828983549860850,(404) 669-3961
ChIJmxVsUUYW9YgRaKBzlWsusZQ,30332,local_government_office,Georgia Department of Driver Services,33.9138554,-84.5814758,http://www.dds.ga.gov/locations/dllocations.aspx?csc=56,"1605 County Services Pkwy, Marietta, GA 30008, USA",https://maps.google.com/?cid=10714396028094881896,(678) 413-8400
ChIJ0cItyGIL9YgRwb0SGrsnimk,30332,local_government_office,Georgia Department of Driver Services,33.9915658,-84.3534965,http://www.dds.ga.gov/,"8610 Roswell Rd #710, Atlanta, GA 30350, USA",https://maps.google.com/?cid=7604934605318307265,(678) 413-8400
ChIJDeNyEoUD9YgRgxonXHgh2qI,30332,local_government_office,Secretary of State,33.7489246,-84.3880582,https://ecorp.sos.ga.gov/,"214 Capitol Ave SW, Atlanta, GA 30334, USA",https://maps.google.com/?cid=11734728579893107331,(404) 656-2881
ChIJbfq0hrmx9YgRzvVUmu0a1Ik,30332,local_government_office,Georgia Department of Driver Services,33.7757173,-84.0751805,http://www.dds.ga.gov/,"8040 Rockbridge Rd SW, Lithonia, GA 30058, USA",https://maps.google.com/?cid=9931592686057616846,(770) 484-3850
ChIJa6OQx1eh9YgRuurbWtvqSdo,30332,local_government_office,Georgia Department of Driver Services,33.9358339,-84.1860176,http://www.dds.ga.gov/locations/dllocations.aspx?csc=64,"2211 Beaver Ruin Rd, Norcross, GA 30071, USA",https://maps.google.com/?cid=15729361401411267258,(678) 413-8400
ChIJmxVsUUYW9YgRz_5DlgsJZXc,30332,local_government_office,DMV,33.914583,-84.5811096,http://local.dmv.org/georgia/cobb-county/marietta/1605-county-services-pkwy./dmv-office-locations.php,"1605 County Services Pkwy, Marietta, GA 30008, USA",https://maps.google.com/?cid=8603292608531529423,(678) 413-8400
ChIJWXnJjE_w9IgRjSmdriHLElI,30332,local_government_office,State of Georgia Department of Driver Services,33.4576981,-84.4081588,http://www.dds.ga.gov/locations/dllocations.aspx?csc=87,"278 McElroy Rd, Fayetteville, GA 30214, USA",https://maps.google.com/?cid=5914012606214777229,(678) 413-8400
ChIJDx-Ev2IL9YgRn81VTx7YS5k,30332,local_government_office,DMV Office Sandy Spring,33.9915712,-84.3535154,http://www.dds.ga.gov/locations/dllocations.aspx?csc=58,"8610 Roswell Rd #710, Atlanta, GA 30350, USA",https://maps.google.com/?cid=11046160135747915167,(678) 413-8600
ChIJYdlwTd-09YgRyFRywPM1m1Y,30332,local_government_office,Georgia Department of Driver Services,33.6666764,-83.9755819,http://dds.ga.gov/,"2206 Eastview Pkwy NE, Conyers, GA 30013, USA",https://maps.google.com/?cid=6240641029673997512,(678) 413-8400
ChIJE2wD9YRA9YgR5JIgw9YmXr4,30332,local_government_office,Department of Driver Services,34.0444118,-84.6559063,http://www.dds.ga.gov/locations/dllocations.aspx?csc=86,"3690 Old 41 Hwy NW, Kennesaw, GA 30144, USA",https://maps.google.com/?cid=13717444218855658212,(678) 413-8400
ChIJxVumBHuF9YgRUuSQ9t4FIOU,30332,local_government_office,Georgia Department of Driver's Services,34.2252441,-84.1088623,http://www.dds.ga.gov/locations/index.aspx,"400 Aquatic Cir, Cumming, GA 30040, USA",https://maps.google.com/?cid=16510202689117807698,(678) 413-8400
ChIJ3RUQMRmkiogRuw53vFEFwQI,30332,local_government_office,Georgia Department of Driver Services,34.3189366,-85.1709532,http://www.dds.ga.gov/locations/dllocations.aspx?csc=38,"3390 Martha Berry Hwy, Rome, GA 30165, USA",https://maps.google.com/?cid=198445707193421499,(706) 295-6032
ChIJZ7dEwYDF9YgRRrhO8IrVDoY,30332,local_government_office,Georgia Department of Driver Services,33.8215904,-83.8091651,http://www.dds.ga.gov/locations/dllocations.aspx?csc=65,"1010 Heritage Pkwy, Between, GA 30655, USA",https://maps.google.com/?cid=9659893043470186566,(678) 413-8400
ChIJsU-wDALBiogRRf0W6FoEzFc,30332,local_government_office,Georgia Department of Driver Services,34.0165313,-85.2194383,http://www.dds.ga.gov/locations/dllocations.aspx?csc=29,"1626 Rockmart Hwy, Cedartown, GA 30125, USA",https://maps.google.com/?cid=6326436365036092741,(770) 749-2203
ChIJn0FyHpzI9IgRICL766RWx6E,30332,local_government_office,Georgia Department of Driver Services,33.3902886,-84.7775386,http://www.dds.ga.gov/locations/dllocations.aspx?csc=24,"128 Bullsboro Dr, Newnan, GA 30263, USA",https://maps.google.com/?cid=11657381426805547552,(770) 254-7203
ChIJ9eoTHncD9YgRUmN5RJQeFVM,30334,local_government_office,Georgia Department of Driver Services,33.7451722,-84.3999439,http://www.dds.ga.gov/,"400 Whitehall Street SW, Atlanta, GA 30303, USA",https://maps.google.com/?cid=5986724901811741522,(404) 463-0303
ChIJNTQoLdgD9YgR_fOiKQIhXX8,30334,local_government_office,Commercial Drivers License,33.7259656,-84.3557922,http://www.dds.ga.gov/commercial/,"959 E Confederate Ave SE, Atlanta, GA 30316, USA",https://maps.google.com/?cid=9177527908823135229,(678) 413-8400
ChIJfyTLgIAA9YgResfXdhzygxE,30334,local_government_office,DDS,33.7087634,-84.2748457,http://www.dds.ga.gov/,"2801 Candler Rd #82, Decatur, GA 30034, USA",https://maps.google.com/?cid=1262118524660729722,(678) 413-8400
ChIJfyTLgIAA9YgRDB3UgkpsmpQ,30334,local_government_office,Georgia Department of Driver Services,33.7087634,-84.2748457,http://www.dds.ga.gov/locations/dllocations.aspx?csc=52,"2801 Candler Rd #82, Decatur, GA 30034, USA",https://maps.google.com/?cid=10707990131305094412,(678) 413-8400
ChIJDeNyEoUD9YgRgxonXHgh2qI,30334,local_government_office,Secretary of State,33.7489246,-84.3880582,https://ecorp.sos.ga.gov/,"214 Capitol Ave SW, Atlanta, GA 30334, USA",https://maps.google.com/?cid=11734728579893107331,(404) 656-2881
ChIJGaCxXfn89IgR8hvoTUCY2ZU,30334,local_government_office,Department of Driver Services,33.6172444,-84.4015289,http://www.dds.ga.gov/locations/dllocations.aspx?csc=59,"5036 GA-85, Forest Park, GA 30297, USA",https://maps.google.com/?cid=10797828983549860850,(404) 669-3961
ChIJmxVsUUYW9YgRaKBzlWsusZQ,30334,local_government_office,Georgia Department of Driver Services,33.9138554,-84.5814758,http://www.dds.ga.gov/locations/dllocations.aspx?csc=56,"1605 County Services Pkwy, Marietta, GA 30008, USA",https://maps.google.com/?cid=10714396028094881896,(678) 413-8400
ChIJ0cItyGIL9YgRwb0SGrsnimk,30334,local_government_office,Georgia Department of Driver Services,33.9915658,-84.3534965,http://www.dds.ga.gov/,"8610 Roswell Rd #710, Atlanta, GA 30350, USA",https://maps.google.com/?cid=7604934605318307265,(678) 413-8400
ChIJbfq0hrmx9YgRzvVUmu0a1Ik,30334,local_government_office,Georgia Department of Driver Services,33.7757173,-84.0751805,http://www.dds.ga.gov/,"8040 Rockbridge Rd SW, Lithonia, GA 30058, USA",https://maps.google.com/?cid=9931592686057616846,(770) 484-3850
ChIJa6OQx1eh9YgRuurbWtvqSdo,30334,local_government_office,Georgia Department of Driver Services,33.9358339,-84.1860176,http://www.dds.ga.gov/locations/dllocations.aspx?csc=64,"2211 Beaver Ruin Rd, Norcross, GA 30071, USA",https://maps.google.com/?cid=15729361401411267258,(678) 413-8400
ChIJWXnJjE_w9IgRjSmdriHLElI,30334,local_government_office,State of Georgia Department of Driver Services,33.4576981,-84.4081588,http://www.dds.ga.gov/locations/dllocations.aspx?csc=87,"278 McElroy Rd, Fayetteville, GA 30214, USA",https://maps.google.com/?cid=5914012606214777229,(678) 413-8400
ChIJyaX6dLmx9YgRm35P6J6_3h0,30334,point_of_interest,Ga Driver's Services,33.774327,-84.0760726,http://www.dds.ga.gov/drivers/,"8040 Rockbridge Rd, Lithonia, GA 30058, USA",https://maps.google.com/?cid=2152368361152937627,
ChIJYdlwTd-09YgRyFRywPM1m1Y,30334,local_government_office,Georgia Department of Driver Services,33.6666764,-83.9755819,http://dds.ga.gov/,"2206 Eastview Pkwy NE, Conyers, GA 30013, USA",https://maps.google.com/?cid=6240641029673997512,(678) 413-8400
ChIJmxVsUUYW9YgRz_5DlgsJZXc,30334,local_government_office,DMV,33.914583,-84.5811096,http://local.dmv.org/georgia/cobb-county/marietta/1605-county-services-pkwy./dmv-office-locations.php,"1605 County Services Pkwy, Marietta, GA 30008, USA",https://maps.google.com/?cid=8603292608531529423,(678) 413-8400
ChIJE2wD9YRA9YgR5JIgw9YmXr4,30334,local_government_office,Department of Driver Services,34.0444118,-84.6559063,http://www.dds.ga.gov/locations/dllocations.aspx?csc=86,"3690 Old 41 Hwy NW, Kennesaw, GA 30144, USA",https://maps.google.com/?cid=13717444218855658212,(678) 413-8400
ChIJ3RUQMRmkiogRuw53vFEFwQI,30334,local_government_office,Georgia Department of Driver Services,34.3189366,-85.1709532,http://www.dds.ga.gov/locations/dllocations.aspx?csc=38,"3390 Martha Berry Hwy, Rome, GA 30165, USA",https://maps.google.com/?cid=198445707193421499,(706) 295-6032
ChIJxVumBHuF9YgRUuSQ9t4FIOU,30334,local_government_office,Georgia Department of Driver's Services,34.2252441,-84.1088623,http://www.dds.ga.gov/locations/index.aspx,"400 Aquatic Cir, Cumming, GA 30040, USA",https://maps.google.com/?cid=16510202689117807698,(678) 413-8400
ChIJZ7dEwYDF9YgRRrhO8IrVDoY,30334,local_government_office,Georgia Department of Driver Services,33.8215904,-83.8091651,http://www.dds.ga.gov/locations/dllocations.aspx?csc=65,"1010 Heritage Pkwy, Between, GA 30655, USA",https://maps.google.com/?cid=9659893043470186566,(678) 413-8400
ChIJsU-wDALBiogRRf0W6FoEzFc,30334,local_government_office,Georgia Department of Driver Services,34.0165313,-85.2194383,http://www.dds.ga.gov/locations/dllocations.aspx?csc=29,"1626 Rockmart Hwy, Cedartown, GA 30125, USA",https://maps.google.com/?cid=6326436365036092741,(770) 749-2203
ChIJn0FyHpzI9IgRICL766RWx6E,30334,local_government_office,Georgia Department of Driver Services,33.3902886,-84.7775386,http://www.dds.ga.gov/locations/dllocations.aspx?csc=24,"128 Bullsboro Dr, Newnan, GA 30263, USA",https://maps.google.com/?cid=11657381426805547552,(770) 254-7203
ChIJ9eoTHncD9YgRUmN5RJQeFVM,30336,local_government_office,Georgia Department of Driver Services,33.7451722,-84.3999439,http://www.dds.ga.gov/,"400 Whitehall Street SW, Atlanta, GA 30303, USA",https://maps.google.com/?cid=5986724901811741522,(404) 463-0303
ChIJmxVsUUYW9YgRaKBzlWsusZQ,30336,local_government_office,Georgia Department of Driver Services,33.9138554,-84.5814758,http://www.dds.ga.gov/locations/dllocations.aspx?csc=56,"1605 County Services Pkwy, Marietta, GA 30008, USA",https://maps.google.com/?cid=10714396028094881896,(678) 413-8400
ChIJNTQoLdgD9YgR_fOiKQIhXX8,30336,local_government_office,Commercial Drivers License,33.7259656,-84.3557922,http://www.dds.ga.gov/commercial/,"959 E Confederate Ave SE, Atlanta, GA 30316, USA",https://maps.google.com/?cid=9177527908823135229,(678) 413-8400
ChIJGaCxXfn89IgR8hvoTUCY2ZU,30336,local_government_office,Department of Driver Services,33.6172444,-84.4015289,http://www.dds.ga.gov/locations/dllocations.aspx?csc=59,"5036 GA-85, Forest Park, GA 30297, USA",https://maps.google.com/?cid=10797828983549860850,(404) 669-3961
ChIJmxVsUUYW9YgRz_5DlgsJZXc,30336,local_government_office,DMV,33.914583,-84.5811096,http://local.dmv.org/georgia/cobb-county/marietta/1605-county-services-pkwy./dmv-office-locations.php,"1605 County Services Pkwy, Marietta, GA 30008, USA",https://maps.google.com/?cid=8603292608531529423,(678) 413-8400
ChIJDeNyEoUD9YgRgxonXHgh2qI,30336,local_government_office,Secretary of State,33.7489246,-84.3880582,https://ecorp.sos.ga.gov/,"214 Capitol Ave SW, Atlanta, GA 30334, USA",https://maps.google.com/?cid=11734728579893107331,(404) 656-2881
ChIJfyTLgIAA9YgResfXdhzygxE,30336,local_government_office,DDS,33.7087634,-84.2748457,http://www.dds.ga.gov/,"2801 Candler Rd #82, Decatur, GA 30034, USA",https://maps.google.com/?cid=1262118524660729722,(678) 413-8400
ChIJw4yXR3oa9YgR8TkRPS-a8zA,30336,point_of_interest,Innovative Driver Services,33.8450926,-84.4889623,http://www.innovativedrivers.com/,"1260 Winchester Pkwy SE #100, Smyrna, GA 30080, USA",https://maps.google.com/?cid=3527332460839909873,(770) 319-0119
ChIJfyTLgIAA9YgRDB3UgkpsmpQ,30336,local_government_office,Georgia Department of Driver Services,33.7087634,-84.2748457,http://www.dds.ga.gov/locations/dllocations.aspx?csc=52,"2801 Candler Rd #82, Decatur, GA 30034, USA",https://maps.google.com/?cid=10707990131305094412,(678) 413-8400
ChIJ0cItyGIL9YgRwb0SGrsnimk,30336,local_government_office,Georgia Department of Driver Services,33.9915658,-84.3534965,http://www.dds.ga.gov/,"8610 Roswell Rd #710, Atlanta, GA 30350, USA",https://maps.google.com/?cid=7604934605318307265,(678) 413-8400
ChIJa6OQx1eh9YgRuurbWtvqSdo,30336,local_government_office,Georgia Department of Driver Services,33.9358339,-84.1860176,http://www.dds.ga.gov/locations/dllocations.aspx?csc=64,"2211 Beaver Ruin Rd, Norcross, GA 30071, USA",https://maps.google.com/?cid=15729361401411267258,(678) 413-8400
ChIJbfq0hrmx9YgRzvVUmu0a1Ik,30336,local_government_office,Georgia Department of Driver Services,33.7757173,-84.0751805,http://www.dds.ga.gov/,"8040 Rockbridge Rd SW, Lithonia, GA 30058, USA",https://maps.google.com/?cid=9931592686057616846,(770) 484-3850
ChIJWXnJjE_w9IgRjSmdriHLElI,30336,local_government_office,State of Georgia Department of Driver Services,33.4576981,-84.4081588,http://www.dds.ga.gov/locations/dllocations.aspx?csc=87,"278 McElroy Rd, Fayetteville, GA 30214, USA",https://maps.google.com/?cid=5914012606214777229,(678) 413-8400
ChIJxVumBHuF9YgRUuSQ9t4FIOU,30336,local_government_office,Georgia Department of Driver's Services,34.2252441,-84.1088623,http://www.dds.ga.gov/locations/index.aspx,"400 Aquatic Cir, Cumming, GA 30040, USA",https://maps.google.com/?cid=16510202689117807698,(678) 413-8400
ChIJE2wD9YRA9YgR5JIgw9YmXr4,30336,local_government_office,Department of Driver Services,34.0444118,-84.6559063,http://www.dds.ga.gov/locations/dllocations.aspx?csc=86,"3690 Old 41 Hwy NW, Kennesaw, GA 30144, USA",https://maps.google.com/?cid=13717444218855658212,(678) 413-8400
ChIJZ7dEwYDF9YgRRrhO8IrVDoY,30336,local_government_office,Georgia Department of Driver Services,33.8215904,-83.8091651,http://www.dds.ga.gov/locations/dllocations.aspx?csc=65,"1010 Heritage Pkwy, Between, GA 30655, USA",https://maps.google.com/?cid=9659893043470186566,(678) 413-8400
ChIJYdlwTd-09YgRyFRywPM1m1Y,30336,local_government_office,Georgia Department of Driver Services,33.6666764,-83.9755819,http://dds.ga.gov/,"2206 Eastview Pkwy NE, Conyers, GA 30013, USA",https://maps.google.com/?cid=6240641029673997512,(678) 413-8400
ChIJsU-wDALBiogRRf0W6FoEzFc,30336,local_government_office,Georgia Department of Driver Services,34.0165313,-85.2194383,http://www.dds.ga.gov/locations/dllocations.aspx?csc=29,"1626 Rockmart Hwy, Cedartown, GA 30125, USA",https://maps.google.com/?cid=6326436365036092741,(770) 749-2203
ChIJ3RUQMRmkiogRuw53vFEFwQI,30336,local_government_office,Georgia Department of Driver Services,34.3189366,-85.1709532,http://www.dds.ga.gov/locations/dllocations.aspx?csc=38,"3390 Martha Berry Hwy, Rome, GA 30165, USA",https://maps.google.com/?cid=198445707193421499,(706) 295-6032
ChIJn0FyHpzI9IgRICL766RWx6E,30336,local_government_office,Georgia Department of Driver Services,33.3902886,-84.7775386,http://www.dds.ga.gov/locations/dllocations.aspx?csc=24,"128 Bullsboro Dr, Newnan, GA 30263, USA",https://maps.google.com/?cid=11657381426805547552,(770) 254-7203
ChIJGaCxXfn89IgR8hvoTUCY2ZU,30337,local_government_office,Department of Driver Services,33.6172444,-84.4015289,http://www.dds.ga.gov/locations/dllocations.aspx?csc=59,"5036 GA-85, Forest Park, GA 30297, USA",https://maps.google.com/?cid=10797828983549860850,(404) 669-3961
ChIJmxVsUUYW9YgRaKBzlWsusZQ,30339,local_government_office,Georgia Department of Driver Services,33.9138554,-84.5814758,http://www.dds.ga.gov/locations/dllocations.aspx?csc=56,"1605 County Services Pkwy, Marietta, GA 30008, USA",https://maps.google.com/?cid=10714396028094881896,(678) 413-8400
ChIJ0cItyGIL9YgRwb0SGrsnimk,30342,local_government_office,Georgia Department of Driver Services,33.9915658,-84.3534965,http://www.dds.ga.gov/,"8610 Roswell Rd #710, Atlanta, GA 30350, USA",https://maps.google.com/?cid=7604934605318307265,(678) 413-8400
ChIJ9eoTHncD9YgRUmN5RJQeFVM,30342,local_government_office,Georgia Department of Driver Services,33.7451722,-84.3999439,http://www.dds.ga.gov/,"400 Whitehall Street SW, Atlanta, GA 30303, USA",https://maps.google.com/?cid=5986724901811741522,(404) 463-0303
ChIJDx-Ev2IL9YgRn81VTx7YS5k,30342,local_government_office,DMV Office Sandy Spring,33.9915712,-84.3535154,http://www.dds.ga.gov/locations/dllocations.aspx?csc=58,"8610 Roswell Rd #710, Atlanta, GA 30350, USA",https://maps.google.com/?cid=11046160135747915167,(678) 413-8600
ChIJNTQoLdgD9YgR_fOiKQIhXX8,30342,local_government_office,Commercial Drivers License,33.7259656,-84.3557922,http://www.dds.ga.gov/commercial/,"959 E Confederate Ave SE, Atlanta, GA 30316, USA",https://maps.google.com/?cid=9177527908823135229,(678) 413-8400
